employee_id,employee_name,department,course_name,assigned_date,due_date,completion_date,status
1303,Tanya Mukherjee,Sales,Data Security Awareness,2025-12-06,2025-12-24,2025-12-14,Completed
1227,Lakshmi Rao,Marketing,Project Management,2025-05-21,2025-06-11,2025-06-04,Completed
1340,Pooja Mukherjee,IT,Excel for Business,2026-01-19,2026-02-13,2026-01-29,Completed
1261,Kiran Singh,Finance,Project Management,2025-09-29,2025-11-01,2025-10-10,Completed
1198,Vikram Pillai,Operations,Anti-Harassment Training,2025-04-13,2025-05-15,2025-04-15,Completed
1086,Pooja Chopra,HR,SQL Fundamentals,2025-04-10,2025-05-18,2025-04-24,Completed
1280,Rajesh Sinha,Operations,Anti-Harassment Training,2025-06-19,2025-07-05,2025-06-20,Completed
1247,Pooja Kulkarni,Sales,Anti-Harassment Training,2025-07-09,2025-07-24,2025-07-11,Completed
1246,Deepak Sharma,Marketing,Python Basics,2025-11-21,2025-12-13,,Pending
1218,Harish Bhat,Operations,Excel for Business,2026-02-10,2026-03-03,2026-02-16,Completed
1209,Varun Nair,IT,Excel for Business,2025-10-04,2025-11-10,,Pending
1131,Ananya Ghosh,Sales,Python Basics,2025-11-07,2025-12-02,,Pending
1297,Mohan Kumar,Operations,Anti-Harassment Training,2025-11-28,2025-12-19,2025-12-02,Completed
1157,Priya Sinha,Finance,Project Management,2025-04-17,2025-05-23,2025-04-23,Completed
1350,Anjali Nair,Finance,Communication Skills,2025-05-25,2025-06-10,,Pending
1322,Sneha Gupta,Finance,Excel for Business,2025-05-07,2025-05-28,2025-05-18,Completed
1303,Tanya Mukherjee,Sales,Communication Skills,2025-07-26,2025-08-31,,Pending
1049,Kavya Singh,Sales,Python Basics,2025-12-22,2026-02-03,2026-01-06,Completed
1209,Varun Nair,IT,Customer Service Excellence,2026-01-27,2026-02-27,,Pending
1045,Nandini Malhotra,HR,Leadership Fundamentals,2025-06-19,2025-07-23,2025-06-26,Completed
1249,Rekha Malhotra,Marketing,SQL Fundamentals,2025-07-19,2025-08-19,2025-08-01,Completed
1089,Sai Trivedi,Operations,SQL Fundamentals,2025-11-13,2025-12-08,2025-11-22,Completed
1219,Vikram Sen,Finance,SQL Fundamentals,2025-07-18,2025-08-27,,Pending
1116,Mohan Shah,Operations,Data Security Awareness,2025-07-09,2025-08-02,2025-07-16,Completed
1314,Sai Banerjee,Marketing,Customer Service Excellence,2025-11-24,2025-12-09,,Pendig
1213,Vikram Deshpande,Finance,Workplace Safety,2025-06-03,2025-06-14,2025-06-04,Completed
1101,Rekha Mishra,IT,Customer Service Excellence,2025-05-27,2025-06-26,2025-05-30,Completed
1067,Meera Sinha,IT,SQL Fundamentals,2025-06-08,2025-06-26,2025-06-20,Completed
1012,Aadhya Desai,Marketing,Customer Service Excellence,2025-07-27,2025-08-13,2025-07-28,Completed
1013,Rekha Bhat,Operations,Data Security Awareness,2025-12-16,2026-01-16,2025-12-20,Completed
1084,Anjali Patel,IT,Workplace Safety,2025-08-01,2025-08-28,2025-08-09,Completed
1064,Gaurav Singh,HR,Project Management,2025-12-24,2026-01-29,2026-01-01,COMPLETED
1189,Divya Banerjee,Sales,Python Basics,2025-09-17,2025-10-25,2025-09-30,Completed
1111,Priya Modi,HR,Anti-Harassment Training,2025-04-22,2025-05-14,2025-04-23,Completed
1164,Arjun Pillai,Sales,Excel for Business,2025-06-10,2025-07-04,,COMPLETED
1011,Shruti Ghosh,IT,Workplace Safety,2025-12-21,2026-01-04,2025-12-22,Completed
1109,Sara Joshi,IT,Workplace Safety,2025-11-02,2025-12-05,2025-11-07,Completed
1257,Nandini Deshpande,Marketing,Workplace Safety,2025-09-11,2025-10-05,2025-09-12,Completed
1316,Diya Kumar,Finance,Python Basics,2025-09-19,2025-10-10,2025-09-30,Completed
1045,Nandini Malhotra,HR,Data Security Awareness,2025-04-13,2025-05-16,2025-04-18,Completed
1087,Vihaan Chopra,Operations,Data Security Awareness,2025-05-12,2025-06-03,2025-05-15,Completed
1231,Aarav Das,Operations,SQL Fundamentals,2025-05-11,2025-05-30,,Pending
1290,Krishna Iyer,Finance,Leadership Fundamentals,2025-05-20,2025-06-18,,Pending
1182,Sneha Kumar,IT,Customer Service Excellence,2025-10-07,2025-10-21,,Pending
1292,Varun Iyer,IT,SQL Fundamentals,2025-04-13,2025-05-23,2025-04-29,Completed
1102,Rekha Mishra,Finance,Project Management,2025-09-07,2025-10-08,2025-09-21,Completed
1234,Swati Malhotra,Sales,Customer Service Excellence,2026-02-24,2026-03-18,,Pending
1254,Sachin Gupta,HR,Python Basics,20/06/2025,2025-07-13,2025-06-27,Completed
1211,Kiran Mishra,Sales,Anti-Harassment Training,2026-02-01,2026-03-03,2026-02-02,Completed
1175,Ayaan Nair,Finance,Leadership Fundamentals,2025-08-25,2025-09-24,2025-08-30,Completed
1121,Reyansh Chopra,Operations,Workplace Safety,2025-06-16,2025-07-01,,Pending
1208,Kavya Verma,Finance,Python Basics,2025-12-12,2026-01-21,,Pending
1101,Rekha Mishra,IT,Project Management,2025-10-11,2025-11-14,2025-10-25,Completed
1124,Krishna Banerjee,IT,Communication Skills,2025-11-25,2025-12-09,2025-11-30,Completed
1160,Sunita Malhotra,Operations,Data Security Awareness,2025-04-01,2025-05-04,2025-04-08,Completed
1010,Divya Das,Finance,Excel for Business,2025-10-10,2025-11-07,2025-10-20,Completed
1006,Rekha Banerjee,IT,Workplace Safety,2025-10-02,2025-11-04,2025-10-09,Completed
1312,Swati Patel,IT,Customer Service Excellence,2025-06-15,2025-07-10,2025-06-25,Completed
1227,Lakshmi Rao,Marketing,Workplace Safety,2025-07-29,2025-08-21,2025-07-30,Completed
1220,Nandini Saxena,Operations,Python Basics,2025-12-17,2026-01-14,,Pending
1319,Sunita Malhotra,IT,Project Management,2025-04-25,2025-05-25,2025-05-08,Completed
1190,Divya Sharma,IT,Anti-Harassment Training,2026-01-20,2026-02-10,2026-01-21,Completed
1190,Divya Sharma,IT,Customer Service Excellence,2025-04-20,2025-05-23,2025-04-25,Completed
1286,Arjun Kulkarni,IT,Communication Skills,2025-07-15,2025-08-05,2025-07-23,Completed
1303,Tanya Mukherjee,Sales,SQL Fundamentals,2026-01-10,2026-02-10,,Pending
1229,Sneha Reddy,Operations,Data Security Awareness,2026-02-13,2026-03-17,,Pending
1174,Krishna Sinha,IT,Customer Service Excellence,2025-07-03,2025-07-20,2025-07-06,Completed
1315,Krishna Shah,Operations,Python Basics,2025-04-24,2025-05-18,,Pending
1155,Sneha Pillai,Marketing,Python Basics,2025-12-26,2026-01-19,,Pending
1152,Rekha Reddy,IT,Customer Service Excellence,2025-04-02,2025-04-23,2025-04-09,Completed
1093,Sneha Banerjee,Operations,Python Basics,2026-02-23,2026-03-21,2026-03-11,Completed
1029,Shruti Singh,Finance,Leadership Fundamentals,2025-12-11,2026-01-02,2025-12-15,Completed
1146,Vihaan Gupta,IT,Communication Skills,2025-07-05,2025-08-04,2025-07-08,Completed
1162,Aarav Shah,Finance,Communication Skills,2025-08-15,2025-09-05,2025-08-19,Completed
1345,Manish Reddy,Sales,Workplace Safety,2025-06-11,2025-07-13,2025-06-17,Completed
1078,Nitin Deshpande,IT,Python Basics,2025-06-26,2025-08-02,2025-07-10,Completed
1300,Tanya Mukherjee,IT,Python Basics,2025-10-25,2025-11-24,2025-11-08,Completed
1148,Gaurav Singh,Sales,Excel for Business,2025-10-31,2025-12-09,2025-11-06,Completed
1289,Arun Gupta,HR,Customer Service Excellence,2025-11-06,2025-11-25,2025-11-10,Completed
1193,Arun Reddy,Marketing,Python Basics,2025-05-12,2025-06-16,,Pending
1313,Deepak Patel,IT,Communication Skills,2025-08-27,2025-09-30,2025-08-28,Completed
1348,Arjun Saxena,IT,Project Management,2025-10-08,2025-11-05,,Pending
1271,Varun Shah,Operations,Data Security Awareness,2025-07-04,2025-07-28,2025-07-07,Completed
1149,Nandini Chopra,IT,Project Management,2025-09-21,2025-10-27,2025-09-29,Completed
1204,Diya Ghosh,,Python Basics,2025-07-07,2025-08-20,2025-07-23,Completed
1335,Harish Pandey,IT,Workplace Safety,2025-11-26,2025-12-18,2025-11-27,Pendig
1028,Manish Das,Sales,Python Basics,2025-08-26,2025-10-02,2025-09-10,Completed
1041,Arun Chopra,IT,Customer Service Excellence,2025-12-14,2025-12-27,,Pending
1169,Ananya Desai,IT,Workplace Safety,2025-10-05,2025-10-22,2025-10-06,Completed
1261,Kiran Singh,Finance,Customer Service Excellence,2025-12-21,2026-01-08,,Pending
1091,Krishna Modi,IT,Python Basics,2025-09-16,2025-10-30,,COMPLETED
1326,Pallavi Singh,Operations,Leadership Fundamentals,2026-02-06,2026-03-15,2026-02-11,Completed
1078,Nitin Deshpande,IT,Project Management,2025-04-19,2025-05-17,2025-05-02,Completed
1069,Nandini Rao,IT,Data Security Awareness,2025-08-27,2025-09-15,2025-09-01,Completed
1298,Sara Ghosh,IT,Excel for Business,2025-07-15,2025-08-12,2025-07-26,Completed
1060,Sai Kumar,HR,Customer Service Excellence,2025-08-09,2025-09-09,2025-08-14,Completed
1175,Ayaan Nair,Finance,Workplace Safety,2025-10-19,2025-11-21,2025-10-23,Completed
1167,Arjun Chopra,HR,Anti-Harassment Training,2025-05-22,2025-06-02,2025-05-23,Completed
1304,Mohan Mishra,Finance,SQL Fundamentals,2025-11-18,2025-12-21,2025-12-01,Completed
1034,Kavya Shah,Marketing,Workplace Safety,2026-01-03,2026-01-14,2026-01-04,Completed
1125,Diya Bhat,IT,Excel for Business,2025-08-01,2025-09-05,2025-08-10,Completed
1111,Priya Modi,HR,Excel for Business,2025-12-08,2025-12-31,2025-12-16,Completed
1227,Lakshmi Rao,Marketing,Project Management,2025-07-24,2025-08-13,,Pending
1029,Shruti Singh,Finance,Data Security Awareness,2025-05-09,2025-05-23,,Pending
1074,Sunita Sharma,Operations,SQL Fundamentals,2025-12-14,2026-01-15,,Pending
1343,Reyansh Deshpande,IT,Project Management,2025-10-16,2025-11-07,2025-10-30,Completed
1280,Rajesh Sinha,Operations,Customer Service Excellence,2025-10-25,2025-11-24,,Pending
1120,Pranav Saxena,Sales,Customer Service Excellence,2025-04-04,2025-04-17,,Pending
1174,Krishna Sinha,IT,Excel for Business,2025-04-13,2025-04-30,2025-04-23,Completed
1011,Shruti Ghosh,IT,Project Management,2025-10-29,2025-11-20,2025-11-10,Completed
1139,Ishaan Das,,SQL Fundamentals,2025-12-24,2026-01-10,2026-01-04,Completed
1118,Nandini Nair,IT,Communication Skills,2025-09-17,2025-10-16,2025-09-18,Completed
1115,Vikram Banerjee,Finance,Leadership Fundamentals,2025-08-13,2025-09-20,2025-08-23,Completed
1101,Rekha Mishra,IT,SQL Fundamentals,2025-05-31,2025-07-10,,Pending
1001,Nitin Rao,Sales,Data Security Awareness,2026-02-11,2026-03-16,2026-02-15,Completed
1306,Kavya Banerjee,Marketing,Project Management,2026-02-06,2026-03-08,2026-02-16,Completed
1010,Divya Das,Finance,Data Security Awareness,2025-05-09,2025-05-30,2025-05-14,Completed
1220,Nandini Saxena,Operations,Workplace Safety,2025-12-25,2026-01-24,2025-12-30,Completed
1152,Rekha Reddy,IT,Python Basics,2025-05-25,2025-07-02,2025-06-11,Completed
1234,Swati Malhotra,Sales,Excel for Business,2025-10-20,2025-11-22,2025-10-29,Completed
1269,Harish Banerjee,HR,Data Security Awareness,2026-01-25,2026-02-10,2026-01-28,Completed
1008,Sai Pillai,Operations,Communication Skills,2025-07-08,2025-07-27,,Pending
1168,Suresh Kulkarni,IT,Anti-Harassment Training,2025-07-19,2025-08-16,2025-07-25,Completed
1016,Amit Bhat,IT,Anti-Harassment Training,2025-05-07,2025-05-23,2025-05-08,Completed
1028,Manish Das,Sales,Project Management,2025-09-19,2025-10-21,2025-10-01,Completed
1073,Lakshmi Verma,IT,Python Basics,2025-04-18,2025-05-31,,Pending
1320,Amit Mukherjee,HR,Python Basics,2025-06-05,2025-07-12,2025-06-14,Completed
1187,Nitin Sinha,Operations,Data Security Awareness,2025-10-04,2025-11-05,2025-10-12,Completed
1203,Priya Verma,IT,Project Management,2025-07-30,2025-09-02,,Pending
1251,Rajesh Pillai,HR,Communication Skills,2025-11-08,2025-12-15,2025-11-09,Completed
1175,Ayaan Nair,Finance,Workplace Safety,2025-05-29,2025-07-01,2025-05-30,Completed
1189,Divya Banerjee,Sales,Data Security Awareness,2025-04-21,2025-05-09,,Pending
1036,Ananya Pandey,Operations,Data Security Awareness,2025-12-22,2026-01-09,2025-12-27,Completed
1185,Aarav Saxena,HR,Communication Skills,2026-02-05,2026-02-21,,Pending
1074,Sunita Sharma,Operations,Data Security Awareness,2025-10-14,2025-10-30,2025-10-24,Completed
1291,Aadhya Mukherjee,IT,Workplace Safety,2025-09-11,2025-10-14,2025-09-18,Completed
1280,Rajesh Sinha,Operations,Anti-Harassment Training,2025-07-20,2025-08-06,,Pending
1077,Rohit Nair,Operations,Project Management,2025-04-26,2025-05-28,2025-05-06,Completed
1106,Aditya Saxena,IT,Anti-Harassment Training,2025-11-09,2025-12-06,2025-11-10,Completed
1097,Rajesh Desai,Sales,Leadership Fundamentals,2025-11-03,2025-12-05,,Pending
1343,Reyansh Deshpande,IT,Anti-Harassment Training,2026-02-12,2026-02-27,,Pending
1149,Nandini Chopra,IT,Python Basics,2025-08-26,2025-10-09,,Pending
1328,Tanya Patel,Finance,Workplace Safety,2025-08-01,2025-08-20,,Pending
1016,Amit Bhat,IT,Data Security Awareness,2025-12-26,2026-01-21,2026-01-01,Completed
1240,Varun Kulkarni,IT,Project Management,2025-08-30,2025-09-25,2025-09-07,Completed
1263,Nitin Das,IT,Customer Service Excellence,2025-12-26,2026-01-12,2025-12-28,Completed
1233,Arjun Saxena,Sales,Excel for Business,2025-07-28,2025-09-03,2025-08-10,Completed
1230,Shruti Banerjee,Finance,Workplace Safety,2025-04-27,2025-05-10,2025-05-04,Completed
1324,Jyoti Kumar,HR,Leadership Fundamentals,2025-04-09,2025-05-13,,Pending
1044,Nitin Mishra,Marketing,Customer Service Excellence,2025-10-05,2025-11-05,2025-10-11,Completed
1118,Nandini Nair,IT,Workplace Safety,2025-08-26,2025-09-14,2025-08-31,Completed
1208,Kavya Verma,Finance,Data Security Awareness,2025-11-17,2025-12-07,2025-11-21,Completed
1095,Shruti Deshpande,Operations,Anti-Harassment Training,2025-10-23,2025-11-20,2025-10-30,Completed
1115,Vikram Banerjee,Finance,SQL Fundamentals,2026-02-14,2026-03-16,,Pending
1131,Ananya Ghosh,Sales,SQL Fundamentals,2025-10-09,2025-11-16,2025-10-14,Completed
1311,Sunita Joshi,,Customer Service Excellence,2026-02-22,2026-03-26,,Pending
1203,Priya Verma,IT,Leadership Fundamentals,2025-05-15,2025-06-15,2025-05-21,Completed
1030,Aditya Mishra,I.T.,Customer Service Excellence,2025-10-04,2025-11-04,2025-10-12,Completed
1214,Aadhya Mishra,IT,SQL Fundamentals,2025-08-05,2025-08-26,2025-08-09,Completed
1221,Vivaan Rao,Finance,Workplace Safety,2025-08-28,2025-09-07,2025-08-30,Completed
1232,Suresh Banerjee,Sales,Python Basics,2026-01-16,2026-02-25,,Pending
1148,Gaurav Singh,Sales,Excel for Business,2025-06-28,2025-07-21,2025-07-07,Completed
1347,Sachin Pandey,Finance,Excel for Business,2025-08-28,2025-09-18,,Pending
1095,Shruti Deshpande,Operations,Communication Skills,2025-10-23,2025-11-24,2025-10-24,Completed
1099,Aadhya Singh,IT,Data Security Awareness,2025-10-25,2025-11-25,2025-10-27,Completed
1108,Kavya Trivedi,,Customer Service Excellence,2025-11-28,2025-12-15,2025-11-30,Completed
1188,Ananya Desai,Sales,Workplace Safety,2025-11-20,2025-12-13,,Pending
1337,Harish Verma,Operations,Data Security Awareness,2026-02-22,2026-03-20,2026-02-27,Completed
1328,Tanya Patel,Finance,Excel for Business,2025-09-05,2025-10-09,,Pending
1167,Arjun Chopra,HR,Excel for Business,2025-12-22,2026-01-27,2025-12-29,Completed
1240,Varun Kulkarni,IT,SQL Fundamentals,2025-10-02,2025-11-08,2025-10-10,Completed
1318,Rahul Pillai,IT,Customer Service Excellence,2025-06-09,2025-07-13,,Pending
1012,Aadhya Desai,Marketing,Data Security Awareness,2025-08-23,2025-09-04,,completed
1244,Nandini Mehta,sales,Communication Skills,2025-05-30,2025-06-17,,Pending
1130,Sai Chopra,Sales,SQL Fundamentals,06/02/2026,2026-03-08,2026-02-15,Completed
1038,Sachin Bhat,IT,Customer Service Excellence,2025-06-14,2025-07-09,2025-06-22,Completed
1001,Nitin Rao,Sales,Project Management,2026-01-03,2026-02-12,2026-01-19,Completed
1246,Deepak Sharma,Marketing,Python Basics,2025-05-17,2025-06-24,2025-05-30,Completed
1294,Arjun Ghosh,HR,Communication Skills,2025-09-23,2025-10-20,2025-09-30,Completed
1158,Deepak Joshi,Operations,Excel for Business,2025-04-07,2025-05-11,2025-04-15,Completed
1241,Divya Joshi,Marketing,Communication Skills,2025-05-20,2025-06-24,,Pending
1223,Rekha Sinha,IT,Anti-Harassment Training,2025-07-06,2025-07-31,2025-07-13,Completed
1048,Rahul Sen,Sales,Project Management,2025-05-31,2025-06-27,,Pending
1295,Mohan Saxena,IT,Python Basics,2025-10-21,2025-11-28,2025-11-06,Completed
1227,Lakshmi Rao,Marketing,SQL Fundamentals,2025-09-06,2025-10-09,2025-09-16,Completed
1155,Sneha Pillai,Marketing,Data Security Awareness,2025-04-15,2025-05-02,2025-04-18,Completed
1319,Sunita Malhotra,IT,Excel for Business,2025-03-31,2025-04-17,2025-04-07,Completed
1114,Sachin Banerjee,Operations,Customer Service Excellence,2025-11-08,2025-12-10,2025-11-15,Completed
1040,Gaurav Verma,Sales,Communication Skills,2025-05-02,2025-05-17,2025-05-04,Completed
1308,Neha Saxena,HR,Communication Skills,2025-12-13,2026-01-02,2025-12-16,Completed
1005,Nandini Gupta,IT,Excel for Business,2026-02-07,2026-03-06,,Pending
1099,Aadhya Singh,IT,Data Security Awareness,2025-04-24,2025-05-08,2025-04-28,Completed
1048,Rahul Sen,Sales,Data Security Awareness,2026-02-07,2026-03-11,2026-02-17,Completed
1168,Suresh Kulkarni,IT,Python Basics,2026-02-16,2026-03-28,2026-03-04,Completed
1064,Gaurav Singh,HR,Project Management,2025-04-27,2025-05-30,2025-05-07,Completed
1183,Sai Banerjee,Marketing,Anti-Harassment Training,2026-02-16,2026-03-13,2026-02-18,Completed
1154,Mohan Malhotra,Sales,SQL Fundamentals,2025-11-12,2025-12-19,2025-11-18,Completed
1195,Lakshmi Joshi,HR,Anti-Harassment Training,25/04/2025,2025-05-27,2025-04-30,Completed
1199,Nandini Chopra,Operations,Python Basics,2025-08-16,2025-09-06,,Pending
1176,Jyoti Iyer,IT,Leadership Fundamentals,2025-11-12,2025-12-16,2025-11-20,Completed
1350,Anjali Nair,Finance,Anti-Harassment Training,2025-04-29,2025-05-30,,Pending
1166,Krishna Tiwari,Operations,Anti-Harassment Training,2025-10-23,2025-11-14,2025-10-26,Completed
1002,Vivaan Bhat,Marketing,SQL Fundamentals,2025-06-09,2025-07-07,2025-06-19,Completed
1143,Vihaan Kumar,Sales,Workplace Safety,2025-12-07,2026-01-09,2025-12-11,Completed
1110,Pranav Modi,IT,Leadership Fundamentals,2025-10-13,2025-10-29,,Pending
1235,Sachin Rao,I.T.,SQL Fundamentals,2026-02-02,2026-02-21,,Pending
1234,Swati Malhotra,Sales,Python Basics,2025-04-11,2025-05-14,,Pending
1053,Ishaan Sinha,Marketing,Customer Service Excellence,2025-08-12,2025-08-27,,Pending
1053,Ishaan Sinha,Marketing,Excel for Business,2025-07-12,2025-08-12,2025-07-19,Completed
1053,Ishaan Sinha,Marketing,Anti-Harassment Training,2025-09-07,2025-09-27,2025-09-08,Completed
1270,Aadhya Mehta,HR,Anti-Harassment Training,2025-07-12,2025-08-01,,Pending
1278,Divya Desai,Finance,Communication Skills,2025-05-25,2025-06-22,2025-05-28,Completed
1109,Sara Joshi,IT,Workplace Safety,2025-11-23,2025-12-03,2025-12-01,Completed
1030,Aditya Mishra,IT,Anti-Harassment Training,2025-05-22,2025-06-02,2025-05-26,Completed
1193,Arun Reddy,Marketing,Data Security Awareness,2025-10-11,2025-10-26,2025-10-18,Completed
1118,Nandini Nair,IT,Communication Skills,2025-07-30,2025-08-29,,Pending
1296,Arun Shah,Sales,Project Management,2025-06-06,2025-07-09,2025-06-16,Completed
1131,Ananya Ghosh,Sales,SQL Fundamentals,2025-09-23,2025-10-22,2025-10-01,Completed
1232,Suresh Banerjee,Sales,Excel for Business,2025-11-15,2025-12-04,,Pending
1091,Krishna Modi,IT,Customer Service Excellence,2025-08-29,2025-09-20,2025-09-03,Completed
1220,Nandini Saxena,Operations,Data Security Awareness,2025-06-25,2025-07-25,2025-06-29,Completed
1096,Deepak Pandey,Sales,Anti-Harassment Training,2025-10-19,2025-11-06,2025-10-20,Completed
1154,Mohan Malhotra,Sales,Workplace Safety,2025-11-06,2025-11-24,2025-11-09,Completed
1231,Aarav Das,Operations,Data Security Awareness,2025-07-30,2025-08-25,2025-07-31,Completed
1093,Sneha Banerjee,Operations,Python Basics,2025-05-22,2025-06-24,2025-06-04,Completed
1116,Mohan Shah,Operations,Workplace Safety,2025-06-11,2025-07-05,2025-06-14,Completed
1153,Swati Gupta,IT,Leadership Fundamentals,18/12/2025,2026-01-07,,Pending
1229,Sneha Reddy,Operations,Workplace Safety,2025-04-07,2025-04-22,2025-04-11,Completed
1190,Divya Sharma,IT,Leadership Fundamentals,2026-01-26,2026-02-27,,Pending
1017,Ishaan Pillai,HR,Workplace Safety,2026-02-15,2026-03-03,2026-02-19,Completed
1114,Sachin Banerjee,Operations,Communication Skills,2025-06-26,2025-07-28,2025-07-04,Completed
1075,Pranav Sinha,Finance,Leadership Fundamentals,2026-02-04,2026-03-05,2026-02-15,Completed
1167,Arjun Chopra,HR,Communication Skills,2025-07-27,2025-08-27,2025-07-30,Completed
1128,Divya Nair,Operations,Workplace Safety,2025-12-19,2026-01-03,2025-12-21,Completed
1078,Nitin Deshpande,IT,Project Management,2025-10-26,2025-11-14,2025-11-08,Completed
1273,Ayaan Shah,Operations,SQL Fundamentals,2025-11-16,2025-12-26,2025-11-22,Completed
